sensor_values,PredictedAnamoly,machine_status
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.46441,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.473264,1,NORMAL
2.469329,1,NORMAL
2.471296,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.466377,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.473264,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.476215,1,NORMAL
2.465394,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.475232,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.473264,1,NORMAL
2.470313,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.465394,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.48015,1,NORMAL
2.46441,1,NORMAL
2.46441,1,NORMAL
2.46441,1,NORMAL
2.478183,1,NORMAL
2.465394,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.470313,1,NORMAL
2.473264,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.459491,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.476215,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.478183,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.469329,1,NORMAL
2.470313,1,NORMAL
2.473264,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.465394,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.479167,1,NORMAL
2.463426,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.476215,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.46441,1,NORMAL
2.468345,1,NORMAL
2.473264,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.465394,1,NORMAL
2.475232,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.461458,1,NORMAL
2.478183,1,NORMAL
2.465394,1,NORMAL
2.475232,1,NORMAL
2.469329,1,NORMAL
2.474248,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.476215,1,NORMAL
2.46441,1,NORMAL
2.479167,1,NORMAL
2.460474,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.460474,1,NORMAL
2.474248,1,NORMAL
2.46441,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.460474,1,NORMAL
2.476215,1,NORMAL
2.465394,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.471296,1,NORMAL
2.473264,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.46441,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.468345,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.465394,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.476215,1,NORMAL
2.465394,1,NORMAL
2.479167,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.476215,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.476215,1,NORMAL
2.463426,1,NORMAL
2.466377,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.479167,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.476215,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.476215,1,NORMAL
2.466377,1,NORMAL
2.466377,1,NORMAL
2.463426,1,NORMAL
2.476215,1,NORMAL
2.466377,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.478183,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.465394,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.476215,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.468345,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.473264,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.469329,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.475232,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.46441,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.465394,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.473264,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.469329,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.468345,1,NORMAL
2.473264,1,NORMAL
2.466377,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.466377,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.473264,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.466377,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.468345,1,NORMAL
2.469329,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.473264,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.473264,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.46441,1,NORMAL
2.46441,1,NORMAL
2.478183,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.473264,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.473264,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.468345,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.466377,1,NORMAL
2.465394,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.466377,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.46441,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.473264,1,NORMAL
2.469329,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.473264,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.466377,1,NORMAL
2.478183,1,NORMAL
2.461458,1,NORMAL
2.478183,1,NORMAL
2.463426,1,NORMAL
2.478183,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.471296,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.473264,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.46441,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.474248,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.469329,1,NORMAL
2.470313,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.475232,1,NORMAL
2.469329,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.471296,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.469329,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.471296,1,NORMAL
2.474248,1,NORMAL
2.474248,1,NORMAL
2.468345,1,NORMAL
2.475232,1,NORMAL
2.468345,1,NORMAL
2.474248,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.471296,1,NORMAL
2.470313,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.466377,1,NORMAL
2.475232,1,NORMAL
2.46441,1,NORMAL
2.476215,1,NORMAL
2.466377,1,NORMAL
2.474248,1,NORMAL
2.433912,1,NORMAL
2.436863,1,NORMAL
2.436863,1,NORMAL
2.433912,1,NORMAL
2.439815,1,NORMAL
2.431945,1,NORMAL
2.439815,1,NORMAL
2.434896,1,NORMAL
2.43588,1,NORMAL
2.439815,1,NORMAL
2.429977,1,NORMAL
2.440799,1,NORMAL
2.431945,1,NORMAL
2.439815,1,NORMAL
2.43588,1,NORMAL
2.43588,1,NORMAL
2.439815,1,NORMAL
2.431945,1,NORMAL
2.440799,1,NORMAL
2.433912,1,NORMAL
2.43588,1,NORMAL
2.433912,1,NORMAL
2.433912,1,NORMAL
2.438831,1,NORMAL
2.431945,1,NORMAL
2.436863,1,NORMAL
2.433912,1,NORMAL
2.436863,1,NORMAL
2.436863,1,NORMAL
2.433912,1,NORMAL
2.439815,1,NORMAL
2.429977,1,NORMAL
2.440799,1,NORMAL
2.433912,1,NORMAL
2.436863,1,NORMAL
2.43588,1,NORMAL
2.43588,1,NORMAL
2.436863,1,NORMAL
2.431945,1,NORMAL
2.433912,1,NORMAL
2.433912,1,NORMAL
2.439815,1,NORMAL
2.43588,1,NORMAL
2.431945,1,NORMAL
2.436863,1,NORMAL
2.431945,1,NORMAL
2.440799,1,NORMAL
2.436863,1,NORMAL
2.436863,1,NORMAL
2.43588,1,NORMAL
2.433912,1,NORMAL
2.439815,1,NORMAL
2.433912,1,NORMAL
2.436863,1,NORMAL
2.438831,1,NORMAL
2.43588,1,NORMAL
2.439815,1,NORMAL
2.43588,1,NORMAL
2.436863,1,NORMAL
2.433912,1,NORMAL
2.436863,1,NORMAL
2.436863,1,NORMAL
2.43588,1,NORMAL
2.438831,1,NORMAL
2.433912,1,NORMAL
2.436863,1,NORMAL
2.433912,1,NORMAL
2.439815,1,NORMAL
2.43588,1,NORMAL
2.43588,1,NORMAL
2.438831,1,NORMAL
2.431945,1,NORMAL
2.439815,1,NORMAL
2.433912,1,NORMAL
2.439815,1,NORMAL
2.43588,1,NORMAL
2.43588,1,NORMAL
2.436863,1,NORMAL
2.431945,1,NORMAL
2.440799,1,NORMAL
2.429977,1,NORMAL
2.440799,1,NORMAL
2.436863,1,NORMAL
2.43588,1,NORMAL
2.440799,1,NORMAL
2.429977,1,NORMAL
2.44375,1,NORMAL
2.429977,1,NORMAL
2.439815,1,NORMAL
2.439815,1,NORMAL
2.436863,1,NORMAL
2.436863,1,NORMAL
2.431945,1,NORMAL
2.440799,1,NORMAL
2.431945,1,NORMAL
2.448669,1,NORMAL
2.444734,1,NORMAL
2.444734,1,NORMAL
2.446702,1,NORMAL
2.446702,1,NORMAL
2.446702,1,NORMAL
2.440799,1,NORMAL
2.446702,1,NORMAL
2.444734,1,NORMAL
2.444734,1,NORMAL
2.446702,1,NORMAL
2.440799,1,NORMAL
2.446702,1,NORMAL
2.441782,1,NORMAL
2.446702,1,NORMAL
2.446702,1,NORMAL
2.444734,1,NORMAL
2.446702,1,NORMAL
2.444734,1,NORMAL
2.446702,1,NORMAL
2.44375,1,NORMAL
2.444734,1,NORMAL
2.44375,1,NORMAL
